CustomerID,Recency,Frequency,Monetary,Segment
13706.0,302,2,631.1700000000001,Standard
13707.0,266,5,3365.86,Standard
13708.0,270,1,285.33,Standard
13709.0,3,18,7571.35,Top Clients
13710.0,31,3,509.52,Standard
13711.0,218,9,1792.26,Standard
13712.0,246,2,766.42,Standard
13713.0,407,3,740.76,Clients à risque
13714.0,464,1,161.35,Clients à risque
13715.0,280,17,8153.04,Top Clients
13716.0,268,1,138.28,Standard
13717.0,31,8,1763.3,Standard
13718.0,245,2,306.55,Standard
13719.0,14,11,2783.08,Top Clients
13720.0,116,4,799.9,Standard
13721.0,35,2,741.54,Standard
13722.0,131,10,5635.41,Top Clients
13723.0,216,6,1194.08,Standard
13724.0,636,1,213.01,Clients à risque
13725.0,49,8,1980.56,Standard
13726.0,38,2,1079.66,Standard
13727.0,28,8,1074.15,Standard
13728.0,36,16,2855.17,Top Clients
13729.0,435,3,724.73,Clients à risque
13730.0,135,2,752.6,Standard
13731.0,218,2,610.59,Standard
13732.0,27,1,491.86,Standard
13733.0,410,2,487.03000000000003,Clients à risque
13734.0,508,4,6695.6900000000005,Clients à risque
13735.0,24,13,9762.77,Top Clients
13736.0,4,7,2752.47,Standard
13737.0,199,1,339.6,Standard
13738.0,395,1,434.78000000000003,Clients à risque
13739.0,17,2,292.2,Standard
13740.0,240,5,1582.77,Standard
13741.0,71,3,668.4300000000001,Standard
13742.0,16,12,3107.87,Top Clients
13743.0,2,7,1341.6,Standard
13744.0,94,2,1080.52,Standard
13745.0,161,2,777.36,Standard
13746.0,413,1,176.69,Clients à risque
13747.0,373,2,169.8,Standard
13748.0,95,9,2064.35,Standard
13750.0,53,11,3602.18,Top Clients
13751.0,287,1,296.25,Standard
13752.0,123,7,1579.8300000000002,Standard
13753.0,287,4,2094.57,Standard
13754.0,151,3,447.05,Standard
13755.0,3,9,2108.06,Standard
13756.0,1,23,8655.95,Top Clients
13757.0,674,1,195.55,Clients à risque
13758.0,11,15,8698.13,Top Clients
13759.0,32,2,659.4100000000001,Standard
13760.0,53,5,1363.6399999999999,Standard
13761.0,49,6,1952.17,Standard
13762.0,218,5,2472.48,Standard
13763.0,62,3,5217.44,Standard
13764.0,70,6,2919.62,Standard
13765.0,652,1,352.821,Clients à risque
13766.0,494,1,190.35,Clients à risque
13767.0,1,73,33903.57,Top Clients
13768.0,726,2,875.97,Clients à risque
13769.0,1,20,5478.12,Top Clients
13770.0,421,4,785.37,Clients à risque
13771.0,63,9,5728.82,Top Clients
13772.0,33,8,3100.02,Top Clients
13773.0,396,2,301.54,Clients à risque
13774.0,81,1,345.0,Standard
13775.0,590,1,1049.66,Clients à risque
13776.0,427,2,623.98,Clients à risque
13777.0,0,61,49638.26,Top Clients
13778.0,102,4,1124.49,Standard
13779.0,515,1,161.13,Clients à risque
13780.0,6,3,732.07,Standard
13781.0,250,3,778.83,Standard
13782.0,12,13,1786.08,Standard
13783.0,487,4,1542.09,Clients à risque
13784.0,9,14,2910.23,Top Clients
13785.0,428,4,542.49,Clients à risque
13786.0,366,6,3127.9900000000002,Standard
13787.0,75,6,1222.5,Standard
13788.0,504,1,3.75,Clients à risque
13789.0,387,1,239.46,Clients à risque
13790.0,3,1,348.79999999999995,Standard
13791.0,127,2,1516.0,Standard
13792.0,65,3,383.95,Standard
13793.0,646,1,96.0,Clients à risque
13794.0,546,1,126.03,Clients à risque
13795.0,387,4,836.3,Clients à risque
13796.0,498,1,289.7,Clients à risque
13797.0,436,3,1179.45,Clients à risque
13798.0,0,110,75428.87,Top Clients
13799.0,116,9,2803.57,Top Clients
13800.0,309,3,1679.56,Standard
13801.0,66,1,324.8,Standard
13802.0,138,19,26259.11,Top Clients
13803.0,254,3,1338.91,Standard
13804.0,30,9,3161.12,Top Clients
13805.0,51,2,924.5999999999999,Standard
13806.0,63,1,256.38,Standard
13807.0,366,3,422.2,Standard
13808.0,5,5,1747.66,Standard
13809.0,304,3,679.6999999999999,Standard
13810.0,28,3,1499.01,Standard
13811.0,183,3,814.5,Standard
13812.0,41,3,539.0,Standard
13813.0,39,8,2765.4700000000003,Top Clients
13814.0,91,3,2257.32,Standard
13815.0,21,8,7475.74,Top Clients
13816.0,23,2,571.6700000000001,Standard
13817.0,28,2,382.98,Standard
13818.0,429,1,61.28,Clients à risque
13819.0,301,6,2642.35,Standard
13820.0,417,3,652.75,Clients à risque
13821.0,144,6,1379.08,Standard
13822.0,5,2,632.0,Standard
13823.0,18,7,3403.4500000000003,Standard
13824.0,32,12,3314.76,Top Clients
13825.0,621,2,255.59,Clients à risque
13826.0,175,1,189.5,Standard
13827.0,57,3,409.8,Standard
13828.0,21,1,209.49,Standard
13829.0,420,1,102.0,Clients à risque
13830.0,581,1,156.85000000000002,Clients à risque
13831.0,15,18,6585.54,Top Clients
13832.0,18,2,609.89,Standard
13833.0,158,2,700.41,Standard
13834.0,576,2,324.19,Clients à risque
13835.0,24,7,1095.27,Standard
13836.0,398,2,620.37,Clients à risque
13837.0,211,2,266.59000000000003,Standard
13838.0,5,10,1690.07,Standard
13839.0,485,1,139.95000000000002,Clients à risque
13840.0,415,1,651.4,Clients à risque
13841.0,252,1,85.0,Standard
13842.0,58,18,5319.34,Top Clients
13843.0,380,1,319.75,Clients à risque
13844.0,10,1,361.62,Standard
13845.0,64,1,312.98,Standard
13846.0,24,4,1307.79,Standard
13847.0,719,1,310.72,Clients à risque
13848.0,91,8,3015.0,Top Clients
13849.0,51,5,3469.3,Standard
13850.0,128,1,1595.48,Standard
13851.0,95,8,4606.46,Top Clients
13852.0,610,1,187.35000000000002,Clients à risque
13853.0,56,1,1090.1399999999999,Standard
13854.0,8,39,11944.56,Top Clients
13855.0,500,4,1310.3400000000001,Clients à risque
13856.0,168,11,1142.03,Standard
13857.0,392,6,1001.01,Clients à risque
13858.0,56,1,216.17000000000002,Standard
13859.0,325,2,515.86,Standard
13860.0,0,5,1245.9,Standard
13861.0,428,2,273.26,Clients à risque
13862.0,17,9,2556.09,Top Clients
13863.0,247,4,1239.55,Standard
13864.0,386,1,662.4000000000001,Clients à risque
13865.0,57,4,501.56,Standard
13866.0,73,1,145.67,Standard
13867.0,30,3,1005.09,Standard
13868.0,6,2,3192.54,Standard
13869.0,122,10,7996.87,Top Clients
13870.0,1,15,5712.08,Top Clients
13871.0,22,17,7885.85,Top Clients
13872.0,526,3,919.57,Clients à risque
13873.0,119,8,1038.92,Standard
13874.0,357,7,2049.15,Standard
13875.0,53,14,4814.37,Top Clients
13876.0,63,1,122.7,Standard
13877.0,85,3,449.68,Standard
13878.0,54,4,2416.9,Standard
13879.0,645,1,395.5,Clients à risque
13880.0,20,17,4293.86,Top Clients
13881.0,3,43,45179.1,Top Clients
13882.0,2,5,1191.13,Standard
13883.0,10,15,6560.02,Top Clients
13884.0,6,10,1825.03,Standard
13885.0,188,2,506.8,Standard
13886.0,70,1,243.56,Standard
13887.0,203,1,349.55,Standard
13888.0,119,7,2001.5900000000001,Standard
13889.0,92,6,1991.23,Standard
13890.0,0,14,2927.38,Top Clients
13891.0,377,3,859.21,Standard
13892.0,26,6,1267.65,Standard
13893.0,297,1,821.1,Standard
13894.0,23,3,564.62,Standard
13895.0,27,6,4008.52,Standard
13896.0,625,1,388.55,Clients à risque
13897.0,49,3,1160.72,Standard
13898.0,325,2,686.4,Standard
13899.0,15,2,388.52,Standard
13900.0,182,6,1610.5900000000001,Standard
13901.0,71,15,5676.34,Top Clients
13902.0,631,5,34095.26,Clients à risque
13903.0,399,1,165.45000000000002,Clients à risque
13904.0,36,2,332.64,Standard
13905.0,732,1,312.65,Clients à risque
13906.0,408,1,42.0,Clients à risque
13907.0,691,1,136.8,Clients à risque
13908.0,79,4,2369.55,Standard
13909.0,422,2,282.85,Clients à risque
13911.0,56,20,4234.99,Top Clients
13912.0,423,1,124.95,Clients à risque
13913.0,506,1,42.22,Clients à risque
13914.0,11,2,626.45,Standard
13915.0,393,1,70.80000000000001,Clients à risque
13916.0,463,4,1275.81,Clients à risque
13917.0,49,2,272.04,Standard
13918.0,49,2,1212.8400000000001,Standard
13919.0,58,4,1360.68,Standard
13920.0,431,4,1774.68,Clients à risque
13921.0,401,4,730.7,Clients à risque
13922.0,351,3,865.2,Standard
13923.0,53,1,351.13,Standard
13924.0,1,6,1838.8500000000001,Standard
13925.0,92,4,678.25,Standard
13926.0,22,1,223.85000000000002,Standard
13927.0,74,2,708.26,Standard
13928.0,10,4,464.57,Standard
13929.0,168,11,3494.1,Top Clients
13930.0,57,2,337.34,Standard
13931.0,95,11,5257.38,Top Clients
13932.0,294,1,307.4,Standard
13933.0,108,2,608.79,Standard
13934.0,263,1,922.1,Standard
13935.0,596,3,6116.92,Clients à risque
13936.0,179,3,939.6600000000001,Standard
13937.0,168,2,880.13,Standard
13938.0,34,1,71.66,Standard
13939.0,22,7,1560.96,Standard
13940.0,16,4,839.14,Standard
13941.0,21,15,10027.18,Top Clients
13942.0,534,1,320.0,Clients à risque
13943.0,577,1,246.54000000000002,Clients à risque
13944.0,652,1,200.43,Clients à risque
13945.0,394,2,854.1500000000001,Clients à risque
13946.0,78,6,1876.23,Standard
13947.0,64,1,90.60000000000001,Standard
13948.0,360,4,548.76,Standard
13949.0,2,6,2427.32,Standard
13950.0,10,4,745.0600000000001,Standard
13951.0,175,3,674.45,Standard
13952.0,217,14,12823.521,Top Clients
13953.0,6,12,6640.68,Top Clients
13954.0,1,2,439.92,Standard
13955.0,153,3,544.0699999999999,Standard
13956.0,4,5,1019.27,Standard
13957.0,417,3,458.25,Clients à risque
13958.0,379,8,4709.2300000000005,Top Clients
13959.0,78,6,1064.77,Standard
13960.0,20,2,230.22,Standard
13961.0,391,1,538.4,Clients à risque
13962.0,21,3,362.8,Standard
13963.0,307,17,2860.57,Top Clients
13964.0,386,2,438.9,Clients à risque
13965.0,476,3,996.61,Clients à risque
13966.0,434,1,384.26,Clients à risque
13967.0,145,2,166.3,Standard
13968.0,422,1,123.66,Clients à risque
13969.0,6,35,12973.460000000001,Top Clients
13970.0,385,2,846.55,Clients à risque
13971.0,18,14,4667.57,Top Clients
13972.0,70,2,190.25,Standard
13973.0,286,1,264.7,Standard
13974.0,48,2,677.72,Standard
13975.0,30,12,5256.4,Top Clients
13976.0,206,4,1192.3600000000001,Standard
13977.0,410,1,519.8100000000001,Clients à risque
13978.0,14,2,196.79,Standard
13979.0,72,7,3379.93,Standard
13980.0,59,5,768.8199999999999,Standard
13981.0,415,1,331.14,Clients à risque
13982.0,38,9,3954.29,Top Clients
13983.0,29,21,6753.89,Top Clients
13984.0,26,12,1893.8,Standard
13985.0,3,22,10020.86,Top Clients
13986.0,16,1,320.46,Standard
13987.0,379,2,682.54,Standard
13988.0,19,8,4757.8,Top Clients
13989.0,65,5,2026.06,Standard
13990.0,212,1,311.3,Standard
13991.0,11,6,852.88,Standard
13992.0,29,3,219.5,Standard
13993.0,42,19,6775.71,Top Clients
13994.0,3,6,2274.14,Standard
13995.0,14,14,3902.01,Top Clients
13996.0,385,2,895.76,Clients à risque
13997.0,518,3,376.46,Clients à risque
13998.0,446,3,566.7,Clients à risque
13999.0,9,29,9502.26,Top Clients
14000.0,210,5,2046.34,Standard
14001.0,45,9,4228.85,Top Clients
14002.0,133,2,529.73,Standard
14003.0,732,1,209.41,Clients à risque
14004.0,42,11,6258.45,Top Clients
14005.0,9,5,2874.72,Standard
14006.0,115,7,2196.67,Standard
14007.0,512,1,79.48,Clients à risque
14008.0,431,1,509.04,Clients à risque
14009.0,197,3,1099.91,Standard
14010.0,564,2,445.15,Clients à risque
14011.0,479,2,457.82,Clients à risque
14012.0,277,1,328.8,Standard
14013.0,109,5,1084.57,Standard
14014.0,76,3,1948.21,Standard
14015.0,52,1,917.34,Standard
14016.0,161,11,11403.41,Top Clients
14017.0,570,1,229.75,Clients à risque
14018.0,644,1,367.15,Clients à risque
14019.0,46,3,1421.6100000000001,Standard
14020.0,16,4,1249.01,Standard
14021.0,154,7,1716.58,Standard
14022.0,224,2,792.15,Standard
14023.0,6,2,584.07,Standard
14024.0,121,3,645.74,Standard
14025.0,464,8,4057.9,Clients à risque
14026.0,470,2,713.11,Clients à risque
14027.0,60,1,104.82,Standard
14028.0,549,3,10396.5,Clients à risque
14029.0,62,2,467.66,Standard
14030.0,17,20,7521.8,Top Clients
14031.0,6,44,39019.51,Top Clients
14032.0,1,16,4546.41,Top Clients
14033.0,554,1,109.44,Clients à risque
14034.0,21,3,648.89,Standard
14035.0,28,9,2794.75,Top Clients
14036.0,284,1,626.65,Standard
14037.0,175,6,836.95,Standard
14038.0,77,5,3069.88,Standard
14039.0,32,2,267.28000000000003,Standard
14040.0,40,35,12523.81,Top Clients
14041.0,265,1,141.41,Standard
14042.0,724,1,431.98,Clients à risque
14043.0,490,2,302.59999999999997,Clients à risque
14044.0,26,10,3077.7,Top Clients
14045.0,108,16,10986.63,Top Clients
14046.0,283,1,154.99,Standard
14047.0,8,14,3968.11,Top Clients
14048.0,304,3,748.69,Standard
14049.0,16,13,13023.4,Top Clients
14050.0,31,2,746.36,Standard
14051.0,0,37,21770.98,Top Clients
14052.0,19,2,466.66,Standard
14053.0,123,4,572.3,Standard
14054.0,64,1,92.46000000000001,Standard
14055.0,105,3,1520.96,Standard
14056.0,0,23,8152.71,Top Clients
14057.0,23,22,8346.66,Top Clients
14058.0,462,2,469.19,Clients à risque
14059.0,266,1,183.6,Standard
14060.0,4,30,8898.24,Top Clients
14061.0,506,3,917.4300000000001,Clients à risque
14062.0,9,24,25585.65,Top Clients
14063.0,437,9,22710.2,Clients à risque
14064.0,28,15,3260.2400000000002,Top Clients
14065.0,388,3,891.02,Clients à risque
14066.0,266,1,152.55,Standard
14067.0,63,2,374.7,Standard
14068.0,319,4,1516.72,Standard
14069.0,514,2,225.81,Clients à risque
14070.0,684,1,321.6,Clients à risque
14071.0,3,8,1437.57,Standard
14072.0,666,1,390.85,Clients à risque
14073.0,31,1,151.04,Standard
14074.0,622,1,219.4,Clients à risque
14075.0,4,6,1734.87,Standard
14076.0,128,1,118.67,Standard
14077.0,40,6,615.08,Standard
14078.0,101,9,1553.47,Standard
14079.0,124,2,618.73,Standard
14080.0,32,5,1115.68,Standard
14081.0,301,10,4867.57,Top Clients
14082.0,364,2,413.36,Standard
14083.0,3,11,1082.19,Standard
14084.0,511,1,150.5,Clients à risque
14085.0,1,33,9720.67,Top Clients
14086.0,462,1,39.95,Clients à risque
14087.0,2,3,829.47,Standard
14088.0,9,16,64036.8,Top Clients
14089.0,56,1,158.75,Standard
14090.0,324,1,76.32000000000001,Standard
14091.0,653,2,9530.08,Clients à risque
14092.0,7,24,7229.45,Top Clients
14093.0,11,1,433.86,Standard
14094.0,439,1,311.77,Clients à risque
14095.0,722,1,2.95,Clients à risque
14096.0,3,17,65164.79,Top Clients
14097.0,480,2,422.86,Clients à risque
14098.0,36,1,147.35,Standard
14099.0,15,20,5750.91,Top Clients
14100.0,137,1,191.95,Standard
14101.0,73,13,9961.93,Top Clients
14102.0,4,5,1105.8799999999999,Standard
14104.0,154,5,743.53,Standard
14105.0,238,5,5988.83,Standard
14106.0,736,1,214.8,Clients à risque
14107.0,51,11,4877.3,Top Clients
14108.0,30,4,1044.96,Standard
14109.0,72,1,144.2,Standard
14110.0,3,33,12987.95,Top Clients
14111.0,13,4,692.85,Standard
14112.0,22,13,5834.59,Top Clients
14113.0,3,16,7092.610000000001,Top Clients
14114.0,273,7,1364.09,Standard
14115.0,501,2,622.67,Clients à risque
14116.0,19,5,1382.74,Standard
14117.0,143,1,90.0,Standard
14118.0,428,1,458.45,Clients à risque
14119.0,375,2,183.37,Standard
14121.0,3,4,2780.15,Standard
14122.0,405,3,362.42,Clients à risque
14123.0,732,1,436.18,Clients à risque
14124.0,83,1,419.58,Standard
14125.0,10,3,2720.63,Standard
14126.0,7,4,1172.46,Standard
14127.0,122,6,1900.0800000000002,Standard
14128.0,60,3,924.21,Standard
14129.0,1,9,2591.34,Top Clients
14130.0,318,4,1858.77,Standard
14131.0,648,1,168.22,Clients à risque
14132.0,1,11,3586.03,Top Clients
14133.0,129,4,911.14,Standard
14134.0,382,15,11123.35,Clients à risque
14135.0,1,24,8839.67,Top Clients
14136.0,400,5,1570.81,Clients à risque
14137.0,695,1,332.7,Clients à risque
14138.0,1,2,965.88,Standard
14139.0,45,4,1086.8,Standard
14140.0,3,2,935.05,Standard
14141.0,2,4,915.13,Standard
14142.0,372,2,671.34,Standard
14143.0,133,1,115.8,Standard
14144.0,485,1,30.6,Clients à risque
14145.0,46,7,7600.05,Standard
14146.0,8,12,9450.3,Top Clients
14147.0,77,9,2590.2,Top Clients
14148.0,233,2,466.29,Standard
14149.0,220,1,446.62,Standard
14150.0,35,2,658.64,Standard
14151.0,672,2,679.45,Clients à risque
14152.0,74,7,1997.3400000000001,Standard
14153.0,482,1,233.39999999999998,Clients à risque
14154.0,238,8,6460.7,Top Clients
14155.0,265,1,118.75,Standard
14156.0,9,156,313437.62,Top Clients
14157.0,19,5,978.69,Standard
14158.0,39,1,507.65999999999997,Standard
14159.0,19,20,7860.8,Top Clients
14160.0,609,7,8421.47,Clients à risque
14161.0,215,7,2996.93,Standard
14162.0,173,2,289.36,Standard
14163.0,86,5,2594.62,Standard
14164.0,70,2,1631.77,Standard
14165.0,275,1,120.44,Standard
14166.0,504,2,251.15,Clients à risque
14167.0,38,8,1274.29,Standard
14168.0,420,2,370.45,Clients à risque
14169.0,430,2,621.51,Clients à risque
14170.0,374,3,570.18,Standard
14171.0,97,2,498.79,Standard
14172.0,604,3,369.02,Clients à risque
14173.0,10,6,586.0,Standard
14174.0,32,1,134.46,Standard
14175.0,59,8,7678.88,Top Clients
14176.0,296,5,756.46,Standard
14177.0,85,13,2209.69,Standard
14178.0,8,7,1600.26,Standard
14179.0,40,2,701.57,Standard
14180.0,10,33,6117.5,Top Clients
14181.0,410,2,308.35,Clients à risque
14182.0,443,4,678.77,Clients à risque
14183.0,410,2,278.34000000000003,Clients à risque
14184.0,66,1,452.89,Standard
14185.0,330,1,197.65,Standard
14186.0,426,5,1550.63,Clients à risque
14187.0,473,1,123.5,Clients à risque
14188.0,30,6,2054.36,Standard
14189.0,1,16,5503.150000000001,Top Clients
14190.0,665,1,79.9,Clients à risque
14191.0,1,15,4817.66,Top Clients
14192.0,387,1,293.74,Clients à risque
14193.0,67,3,1210.19,Standard
14194.0,4,36,18670.59,Top Clients
14195.0,201,6,2615.6,Standard
14196.0,106,1,335.52,Standard
14197.0,410,1,390.05,Clients à risque
14198.0,17,9,1569.73,Standard
14199.0,217,4,1091.7,Standard
14200.0,616,1,379.2,Clients à risque
14201.0,59,10,1193.54,Standard
14202.0,380,3,847.76,Clients à risque
14203.0,396,1,339.34,Clients à risque
14204.0,1,4,1024.83,Standard
14205.0,16,9,2414.2,Top Clients
14206.0,238,3,1185.01,Standard
14207.0,687,1,157.8,Clients à risque
14208.0,94,2,567.05,Standard
14209.0,10,15,4993.27,Top Clients
14210.0,105,16,5556.570000000001,Top Clients
14211.0,52,18,4402.29,Top Clients
14212.0,89,2,2190.14,Standard
14213.0,404,1,1192.2,Clients à risque
14214.0,30,5,1004.38,Standard
14215.0,11,9,3250.33,Top Clients
14216.0,2,5,2150.04,Standard
14217.0,1,23,3298.59,Top Clients
14218.0,42,1,169.48000000000002,Standard
14219.0,3,3,633.83,Standard
14220.0,246,4,1515.0,Standard
14221.0,41,17,6517.49,Top Clients
14222.0,176,1,683.17,Standard
14223.0,91,3,991.13,Standard
14224.0,109,9,1841.71,Standard
14225.0,434,4,2031.07,Clients à risque
14226.0,28,6,2985.13,Standard
14227.0,25,15,6368.71,Top Clients
14228.0,437,3,745.5,Clients à risque
14229.0,51,7,2594.04,Standard
14230.0,435,3,979.8000000000001,Clients à risque
14231.0,183,4,1235.6200000000001,Standard
14232.0,42,5,2048.07,Standard
14233.0,48,7,2904.27,Standard
14234.0,21,4,754.12,Standard
14235.0,74,9,4717.99,Top Clients
14236.0,80,5,1555.34,Standard
14237.0,372,2,471.14,Standard
14238.0,325,3,434.23,Standard
14239.0,42,21,4263.17,Top Clients
14240.0,29,3,1247.49,Standard
14241.0,183,2,333.7,Standard
14242.0,234,2,280.55,Standard
14243.0,8,17,7217.75,Top Clients
14244.0,660,1,366.41999999999996,Clients à risque
14245.0,219,2,1693.45,Standard
14246.0,110,3,1474.06,Standard
14247.0,277,5,753.56,Standard
14248.0,317,3,1032.95,Standard
14249.0,410,12,5400.461,Clients à risque
14250.0,6,3,1904.05,Standard
14251.0,1,5,2879.7000000000003,Standard
14252.0,380,1,350.99,Clients à risque
14253.0,492,2,363.40000000000003,Clients à risque
14254.0,432,1,601.03,Clients à risque
14255.0,545,1,1000.63,Clients à risque
14256.0,259,5,2460.79,Standard
14257.0,63,9,5954.45,Top Clients
14258.0,8,25,32051.34,Top Clients
14259.0,141,1,120.0,Standard
14260.0,470,3,824.28,Clients à risque
14261.0,50,2,1163.45,Standard
14262.0,7,8,2618.23,Top Clients
14263.0,422,1,322.93,Clients à risque
14264.0,154,6,1517.3600000000001,Standard
14265.0,108,4,1373.35,Standard
14266.0,427,1,40.56,Clients à risque
14267.0,162,3,1516.24,Standard
14268.0,470,1,354.85,Clients à risque
14269.0,438,1,295.73,Clients à risque
14270.0,331,1,492.65000000000003,Standard
14271.0,225,2,214.18,Standard
14272.0,73,4,920.81,Standard
14273.0,50,4,559.97,Standard
14274.0,685,1,256.6,Clients à risque
14275.0,395,6,1189.3799999999999,Clients à risque
14276.0,98,7,2102.68,Standard
14277.0,14,9,17197.61,Top Clients
14278.0,409,1,205.83,Clients à risque
14279.0,520,2,191.86,Clients à risque
14280.0,196,1,134.04,Standard
14281.0,407,1,245.15,Clients à risque
14282.0,2,25,7250.76,Top Clients
14283.0,462,4,628.44,Clients à risque
14284.0,30,3,1299.65,Standard
14285.0,20,8,3284.42,Top Clients
14286.0,23,7,8479.76,Standard
14287.0,7,3,176.63,Standard
14288.0,212,1,426.6,Standard
14289.0,8,6,911.26,Standard
14290.0,10,8,4516.56,Top Clients
14291.0,1,23,7904.1,Top Clients
14292.0,7,16,9226.25,Top Clients
14293.0,2,9,2903.01,Top Clients
14294.0,406,1,375.34000000000003,Clients à risque
14295.0,39,5,2362.91,Standard
14296.0,420,2,456.4,Clients à risque
14297.0,17,4,1305.33,Standard
14298.0,7,82,91194.49,Top Clients
14299.0,7,27,14070.25,Top Clients
14300.0,18,1,43.2,Standard
14301.0,116,4,1992.18,Standard
14302.0,430,3,742.9000000000001,Clients à risque
14303.0,406,2,277.94,Clients à risque
14304.0,222,3,1725.01,Standard
14305.0,70,3,1858.96,Standard
14306.0,50,6,3151.4,Standard
14307.0,88,10,4287.92,Top Clients
14308.0,548,2,1147.02,Clients à risque
14309.0,7,11,3780.81,Top Clients
14310.0,432,1,492.1,Clients à risque
14311.0,242,2,516.45,Standard
14312.0,46,11,3090.29,Top Clients
14314.0,106,2,229.79999999999998,Standard
14315.0,44,8,3197.82,Top Clients
14316.0,421,5,1370.34,Clients à risque
14317.0,64,1,508.58,Standard
14318.0,459,1,158.02,Clients à risque
14319.0,423,1,494.85,Clients à risque
14320.0,206,5,1346.75,Standard
14321.0,10,7,2218.06,Standard
14322.0,428,4,474.1,Clients à risque
14323.0,114,2,605.0600000000001,Standard
14324.0,409,2,701.61,Clients à risque
14325.0,569,1,245.48000000000002,Clients à risque
14326.0,241,3,940.98,Standard
14327.0,162,6,1894.93,Standard
14328.0,437,1,445.05,Clients à risque
14329.0,16,15,9887.62,Top Clients
14330.0,623,1,200.63,Clients à risque
14331.0,123,2,462.66,Standard
14332.0,22,5,1917.41,Standard
14333.0,67,1,415.2,Standard
14334.0,16,12,4318.4800000000005,Top Clients
14335.0,15,2,454.86,Standard
14336.0,16,4,1614.91,Standard
14338.0,160,3,928.1,Standard
14339.0,242,2,620.27,Standard
14340.0,218,1,134.7,Standard
14341.0,44,18,4452.02,Top Clients
14342.0,20,6,918.44,Standard
14343.0,420,4,1079.66,Clients à risque
14344.0,126,20,2993.05,Top Clients
14345.0,38,1,108.98,Standard
14346.0,120,5,2315.75,Standard
14347.0,736,1,82.60000000000001,Clients à risque
14348.0,259,1,409.57,Standard
14349.0,9,1,133.5,Standard
14350.0,273,3,972.03,Standard
14351.0,164,1,51.0,Standard
14352.0,156,4,1078.96,Standard
14353.0,214,3,376.5,Standard
14354.0,5,2,163.62,Standard
14355.0,365,3,840.0500000000001,Standard
14356.0,79,2,701.23,Standard
14357.0,42,1,225.12,Standard
14358.0,388,2,400.06,Clients à risque
14359.0,18,3,912.1800000000001,Standard
14360.0,31,4,2118.03,Standard
14361.0,578,1,214.71,Clients à risque
14362.0,21,1,151.5,Standard
14363.0,401,2,227.47000000000003,Clients à risque
14364.0,108,8,3717.35,Top Clients
14365.0,394,2,634.68,Clients à risque
14366.0,524,1,136.0,Clients à risque
14367.0,7,16,9227.82,Top Clients
14368.0,319,1,155.0,Standard
14369.0,641,2,469.13,Clients à risque
14370.0,450,6,1175.78,Clients à risque
14371.0,294,1,100.5,Standard
14372.0,442,2,860.08,Clients à risque
14373.0,357,1,76.55,Standard
14374.0,540,1,108.0,Clients à risque
14375.0,184,3,1106.82,Standard
14376.0,682,1,215.46,Clients à risque
14377.0,190,2,617.05,Standard
14378.0,621,1,131.25,Clients à risque
14379.0,43,4,1265.16,Standard
14380.0,681,1,48.96,Clients à risque
14381.0,51,2,625.94,Standard
14382.0,25,2,1193.6299999999999,Standard
14383.0,37,3,1247.69,Standard
14384.0,500,1,58.5,Clients à risque
14385.0,8,3,202.10999999999999,Standard
14386.0,296,1,142.4,Standard
14387.0,32,3,1727.6,Standard
14388.0,9,16,6388.2,Top Clients
14389.0,64,5,1898.01,Standard
14390.0,9,13,6150.03,Top Clients
14391.0,576,1,135.6,Clients à risque
14392.0,431,1,266.4,Clients à risque
14393.0,217,1,67.95,Standard
14394.0,564,1,93.8,Clients à risque
14395.0,1,20,7801.93,Top Clients
14396.0,64,7,1969.38,Standard
14397.0,2,19,2612.96,Top Clients
14398.0,400,2,707.79,Clients à risque
14399.0,393,8,2108.21,Clients à risque
14400.0,148,3,1732.47,Standard
14401.0,3,22,6795.9,Top Clients
14402.0,651,1,285.6,Clients à risque
14403.0,129,6,1880.51,Standard
14404.0,33,13,2724.13,Top Clients
14405.0,386,1,195.0,Clients à risque
14406.0,118,1,156.75,Standard
14407.0,106,6,2157.73,Standard
14408.0,10,11,4102.27,Top Clients
14409.0,70,9,3427.29,Top Clients
14410.0,91,11,2631.9,Top Clients
14411.0,310,1,1063.0,Standard
14412.0,42,3,1426.19,Standard
14413.0,361,4,764.52,Standard
14414.0,91,8,2399.33,Top Clients
14415.0,0,23,11980.09,Top Clients
14416.0,21,2,490.22,Standard
14417.0,387,1,524.65,Clients à risque
14418.0,3,3,1937.25,Standard
14419.0,10,7,1254.64,Standard
14420.0,98,4,1639.17,Standard
14421.0,56,6,2469.37,Standard
14422.0,0,19,10271.52,Top Clients
14423.0,217,3,916.61,Standard
14424.0,17,1,322.08,Standard
14425.0,434,3,661.39,Clients à risque
14426.0,23,17,11727.94,Top Clients
14427.0,49,4,1263.52,Standard
14428.0,6,5,1224.06,Standard
14429.0,403,1,516.28,Clients à risque
14430.0,511,3,1220.9,Clients à risque
14431.0,302,4,2614.2,Standard
14432.0,9,6,2248.5,Standard
14433.0,465,1,280.7,Clients à risque
14434.0,21,6,1372.8,Standard
14435.0,501,1,90.42,Clients à risque
14436.0,98,2,271.7,Standard
14437.0,365,5,873.34,Standard
14438.0,305,1,131.9,Standard
14439.0,319,5,9443.04,Standard
14440.0,7,13,5982.03,Top Clients
14441.0,0,11,4611.6900000000005,Top Clients
14442.0,204,7,5367.02,Standard
